Train Set,Train R,Train NR,Test Set,Test R,Test NR,Meth. & Params,Features,TP,FP,TN,FN,Acc.,Prec.,Rec.,F1
16330,50,16280,47358,91,47267,"kNN, k=5, p=1, w=1",a,84,9,47258,7,1.0,0.903,0.923,0.913
16330,50,16280,47358,91,47267,"kNN, k=5, p=1, w=2",n,84,12,47255,7,1.0,0.875,0.923,0.898
16330,50,16280,47358,91,47267,"kNN, k=5, p=1, w=2","a, n",86,16,47251,5,1.0,0.843,0.945,0.891
16330,50,16280,47358,91,47267,"kNN, k=5, p=1, w=2",a,83,16,47251,8,0.999,0.838,0.912,0.874
16330,50,16280,47358,91,47267,"kNN, k=5, p=-1, w=2",n,0,0,47267,91,0.998,0.0,0.0,0.0
16330,50,16280,47358,91,47267,"kNN, k=5, p=-1, w=2","a, n",78,17,47250,13,0.999,0.821,0.857,0.839
16330,50,16280,47358,91,47267,"kNN, k=5, p=-1, w=2",a,0,0,47267,91,0.998,0.0,0.0,0.0
16330,50,16280,47358,91,47267,"kNN, k=5, p=2, w=1",n,85,12,47255,6,1.0,0.876,0.934,0.904
16330,50,16280,47358,91,47267,"kNN, k=5, p=2, w=1","a, n",85,11,47256,6,1.0,0.885,0.934,0.909
16330,50,16280,47358,91,47267,"kNN, k=5, p=2, w=1",a,84,9,47258,7,1.0,0.903,0.923,0.913
16330,50,16280,47358,91,47267,"kNN, k=5, p=2, w=2",n,84,12,47255,7,1.0,0.875,0.923,0.898
16330,50,16280,47358,91,47267,"kNN, k=5, p=2, w=2","a, n",85,17,47250,6,1.0,0.833,0.934,0.881
16330,50,16280,47358,91,47267,"kNN, k=5, p=2, w=2",a,83,16,47251,8,0.999,0.838,0.912,0.874
16330,50,16280,47358,91,47267,"kNN, k=5, p=3, w=1",n,85,12,47255,6,1.0,0.876,0.934,0.904
16330,50,16280,47358,91,47267,"kNN, k=5, p=3, w=1","a, n",85,11,47256,6,1.0,0.885,0.934,0.909
16330,50,16280,47358,91,47267,"kNN, k=5, p=3, w=1",a,84,9,47258,7,1.0,0.903,0.923,0.913
16330,50,16280,47358,91,47267,"kNN, k=5, p=3, w=2",n,84,12,47255,7,1.0,0.875,0.923,0.898
16330,50,16280,47358,91,47267,"kNN, k=5, p=3, w=2","a, n",85,17,47250,6,1.0,0.833,0.934,0.881
16330,50,16280,47358,91,47267,"kNN, k=5, p=3, w=2",a,83,16,47251,8,0.999,0.838,0.912,0.874
16330,50,16280,47358,91,47267,"kNN, k=6, p=1, w=1",n,85,12,47255,6,1.0,0.876,0.934,0.904
16330,50,16280,47358,91,47267,"kNN, k=6, p=1, w=1","a, n",85,11,47256,6,1.0,0.885,0.934,0.909
16330,50,16280,47358,91,47267,"kNN, k=6, p=1, w=1",a,84,9,47258,7,1.0,0.903,0.923,0.913
16330,50,16280,47358,91,47267,"kNN, k=6, p=1, w=2",n,84,12,47255,7,1.0,0.875,0.923,0.898
16330,50,16280,47358,91,47267,"kNN, k=6, p=1, w=2","a, n",86,16,47251,5,1.0,0.843,0.945,0.891
16330,50,16280,47358,91,47267,"kNN, k=6, p=1, w=2",a,83,15,47252,8,1.0,0.847,0.912,0.878
16330,50,16280,47358,91,47267,"kNN, k=6, p=-1, w=2",n,0,0,47267,91,0.998,0.0,0.0,0.0
16330,50,16280,47358,91,47267,"kNN, k=6, p=-1, w=2","a, n",78,17,47250,13,0.999,0.821,0.857,0.839
16330,50,16280,47358,91,47267,"kNN, k=6, p=-1, w=2",a,0,0,47267,91,0.998,0.0,0.0,0.0
16330,50,16280,47358,91,47267,"kNN, k=6, p=2, w=1",n,85,12,47255,6,1.0,0.876,0.934,0.904
16330,50,16280,47358,91,47267,"kNN, k=6, p=2, w=1","a, n",84,11,47256,7,1.0,0.884,0.923,0.903
16330,50,16280,47358,91,47267,"kNN, k=6, p=2, w=1",a,84,9,47258,7,1.0,0.903,0.923,0.913
