,Rank,Features,Accuracy,Precision,Recall,F1 score,Learning_rate,Loss,Max_depth,Max_features,Min_samples_split,N_estimators
0,1,"a, e",1.000,0.949,0.977,0.962,0.2,exponential,8.0,sqrt,8,95
1,2,"a, sinI",1.000,0.949,0.977,0.962,0.2,exponential,8.0,sqrt,25,95
2,3,"a, sinI",1.000,0.955,0.969,0.962,0.2,exponential,,sqrt,19,55
3,4,"a, sinI",1.000,0.955,0.969,0.962,0.2,exponential,8.0,sqrt,5,95
4,5,"a, sinI",1.000,0.955,0.969,0.962,0.2,exponential,8.0,sqrt,26,55
5,6,"a, sinI",1.000,0.955,0.969,0.962,0.2,exponential,8.0,sqrt,26,95
6,7,"a, sinI",1.000,0.955,0.969,0.962,0.2,exponential,8.0,sqrt,28,55
7,8,"a, sinI",1.000,0.962,0.962,0.962,0.2,exponential,8.0,sqrt,16,55
8,9,"a, e, n",1.000,0.971,0.955,0.961,0.2,exponential,,sqrt,4,95
9,10,"a, sinI",1.000,0.948,0.970,0.959,0.2,exponential,,sqrt,15,95
10,11,"a, e",1.000,0.949,0.970,0.958,0.2,exponential,8.0,sqrt,10,95
11,12,"a, e",1.000,0.949,0.970,0.958,0.2,exponential,8.0,sqrt,18,95
12,13,"a, e",1.000,0.949,0.970,0.958,0.2,exponential,8.0,sqrt,30,95
13,14,"a, sinI",1.000,0.948,0.969,0.958,0.2,exponential,,sqrt,13,95
14,15,"a, sinI",1.000,0.948,0.969,0.958,0.2,exponential,,sqrt,16,95
15,16,"a, sinI",1.000,0.948,0.969,0.958,0.2,exponential,8.0,sqrt,7,55
16,17,"a, sinI",1.000,0.948,0.969,0.958,0.2,exponential,8.0,sqrt,7,95
17,18,"a, sinI",1.000,0.948,0.969,0.958,0.2,exponential,8.0,sqrt,9,95
18,19,"a, sinI",1.000,0.948,0.969,0.958,0.2,exponential,8.0,sqrt,14,95
19,20,"a, sinI",1.000,0.948,0.969,0.958,0.2,exponential,8.0,sqrt,21,55
20,21,"a, sinI",1.000,0.948,0.969,0.958,0.2,exponential,8.0,sqrt,22,55
21,22,"a, sinI",1.000,0.948,0.969,0.958,0.2,exponential,8.0,sqrt,23,55
22,23,"a, sinI",1.000,0.948,0.969,0.958,0.2,exponential,8.0,sqrt,24,55
23,24,"a, sinI",1.000,0.948,0.969,0.958,0.2,exponential,8.0,sqrt,25,55
24,25,"a, sinI",1.000,0.948,0.969,0.958,0.2,exponential,8.0,sqrt,29,95
25,26,"a, sinI",1.000,0.955,0.962,0.958,0.2,exponential,,sqrt,17,95
26,27,"a, sinI",1.000,0.948,0.969,0.958,0.2,exponential,8.0,sqrt,17,95
27,28,"a, sinI",1.000,0.948,0.969,0.958,0.2,exponential,8.0,sqrt,8,95
28,29,"a, e",1.000,0.955,0.962,0.958,0.2,exponential,8.0,sqrt,12,95
29,30,"a, e",1.000,0.955,0.962,0.958,0.2,exponential,8.0,sqrt,25,55
30,31,"a, e",1.000,0.955,0.962,0.958,0.2,exponential,8.0,sqrt,26,55
31,32,"a, e",1.000,0.955,0.962,0.958,0.2,exponential,8.0,sqrt,27,55
32,33,"a, sinI",1.000,0.954,0.962,0.958,0.2,exponential,,sqrt,11,95
33,34,"a, e",1.000,0.956,0.962,0.958,0.2,exponential,,sqrt,15,55
34,35,"a, e",1.000,0.956,0.962,0.958,0.2,exponential,,sqrt,23,55
35,36,"a, e",1.000,0.956,0.962,0.958,0.2,exponential,,sqrt,27,55
36,37,"a, e",1.000,0.956,0.962,0.958,0.2,exponential,8.0,sqrt,18,55
37,38,"a, e",1.000,0.955,0.962,0.958,0.2,exponential,8.0,sqrt,24,55
38,39,"a, sinI",1.000,0.955,0.962,0.958,0.2,exponential,,sqrt,10,55
39,40,"a, sinI",1.000,0.955,0.962,0.958,0.2,exponential,,sqrt,23,55
40,41,"a, sinI",1.000,0.955,0.962,0.958,0.2,exponential,8.0,sqrt,17,55
41,42,"a, sinI",1.000,0.955,0.962,0.958,0.2,exponential,8.0,sqrt,29,55
42,43,"a, e, n",1.000,0.956,0.963,0.958,0.2,exponential,8.0,sqrt,7,95
43,44,"a, e",1.000,0.962,0.955,0.958,0.2,exponential,,sqrt,28,55
44,45,"a, e",1.000,0.962,0.955,0.958,0.2,exponential,,sqrt,29,55
45,46,"a, sinI",1.000,0.962,0.954,0.958,0.2,exponential,,sqrt,13,55
46,47,"a, e",1.000,0.962,0.955,0.958,0.2,exponential,,sqrt,22,55
47,48,"a, sinI",1.000,0.954,0.962,0.958,0.2,exponential,,sqrt,19,95
48,49,"a, sinI",1.000,0.961,0.954,0.958,0.2,exponential,,sqrt,14,95
49,50,"a, sinI",1.000,0.961,0.954,0.958,0.2,exponential,8.0,sqrt,30,55
50,51,"a, e, n",1.000,0.957,0.963,0.957,0.2,exponential,8.0,sqrt,11,55
51,52,"a, e, n",1.000,0.957,0.963,0.957,0.2,exponential,8.0,sqrt,29,95
52,53,"a, e, n",1.000,0.957,0.963,0.957,0.2,exponential,8.0,sqrt,14,55
53,54,"a, e, n",1.000,0.963,0.955,0.957,0.2,exponential,,sqrt,15,55
54,55,"a, e, n",1.000,0.963,0.955,0.957,0.2,exponential,,sqrt,28,55
55,56,"a, e, n",1.000,0.963,0.955,0.957,0.2,exponential,8.0,sqrt,17,55
56,57,"a, e, n",1.000,0.963,0.955,0.957,0.2,exponential,8.0,sqrt,26,55
57,58,"a, e, n",1.000,0.963,0.955,0.957,0.2,exponential,8.0,sqrt,29,55
58,59,"a, e, n",1.000,0.972,0.948,0.957,0.2,exponential,,sqrt,2,55
59,60,"a, sinI",1.000,0.941,0.970,0.955,0.2,exponential,8.0,sqrt,16,95
60,61,"a, sinI",1.000,0.942,0.969,0.955,0.2,exponential,8.0,sqrt,12,95
61,62,"a, sinI",1.000,0.941,0.969,0.955,0.2,exponential,8.0,sqrt,8,55
62,63,"a, sinI",1.000,0.941,0.969,0.955,0.2,exponential,8.0,sqrt,6,95
63,64,"a, sinI",1.000,0.941,0.969,0.955,0.2,exponential,8.0,sqrt,10,55
64,65,"a, sinI",1.000,0.941,0.969,0.955,0.2,exponential,8.0,sqrt,10,95
65,66,"a, sinI",1.000,0.941,0.969,0.955,0.2,exponential,8.0,sqrt,18,55
66,67,"a, sinI",1.000,0.941,0.969,0.955,0.2,exponential,8.0,sqrt,19,95
67,68,"a, sinI",1.000,0.941,0.969,0.955,0.2,exponential,8.0,sqrt,21,95
68,69,"a, sinI",1.000,0.948,0.962,0.955,0.2,exponential,,sqrt,30,55
69,70,"a, sinI",1.000,0.948,0.962,0.955,0.2,exponential,,sqrt,12,95
70,71,"a, e, n, sinI",1.000,0.943,0.970,0.955,0.2,exponential,,sqrt,24,95
71,72,"a, e",1.000,0.948,0.962,0.954,0.2,exponential,8.0,sqrt,9,95
72,73,"a, e",1.000,0.949,0.962,0.954,0.2,exponential,8.0,sqrt,11,95
73,74,"a, sinI",1.000,0.948,0.962,0.954,0.2,exponential,8.0,sqrt,2,95
74,75,"a, sinI",1.000,0.948,0.962,0.954,0.2,exponential,8.0,sqrt,19,55
75,76,"a, sinI",1.000,0.948,0.962,0.954,0.2,exponential,8.0,sqrt,27,55
76,77,"a, e, n",1.000,0.951,0.963,0.954,0.2,exponential,8.0,sqrt,23,95
77,78,"a, e",1.000,0.948,0.962,0.954,0.2,exponential,8.0,sqrt,16,95
78,79,"a, sinI",1.000,0.948,0.962,0.954,0.2,exponential,,sqrt,9,95
79,80,"a, e, n",1.000,0.950,0.963,0.954,0.2,exponential,8.0,sqrt,5,95
80,81,"a, e, n",1.000,0.950,0.963,0.954,0.2,exponential,8.0,sqrt,14,95
81,82,"a, e, n",1.000,0.950,0.963,0.954,0.2,exponential,8.0,sqrt,19,55
82,83,"a, sinI",1.000,0.947,0.962,0.954,0.2,exponential,,sqrt,24,55
83,84,"a, e",1.000,0.956,0.955,0.954,0.2,exponential,,sqrt,16,55
84,85,"a, e, n, sinI",1.000,0.949,0.963,0.954,0.2,exponential,,sqrt,20,95
85,86,"a, e, n",1.000,0.957,0.955,0.954,0.2,exponential,,sqrt,25,95
86,87,"a, e",1.000,0.955,0.955,0.954,0.2,exponential,,sqrt,6,95
87,88,"a, e",1.000,0.955,0.955,0.954,0.2,exponential,,sqrt,8,95
88,89,"a, e",1.000,0.955,0.955,0.954,0.2,exponential,,sqrt,10,55
89,90,"a, e",1.000,0.955,0.955,0.954,0.2,exponential,,sqrt,25,55
90,91,"a, e",1.000,0.955,0.954,0.954,0.2,exponential,8.0,sqrt,4,95
91,92,"a, e",1.000,0.955,0.954,0.954,0.2,exponential,8.0,sqrt,5,55
92,93,"a, e",1.000,0.955,0.954,0.954,0.2,exponential,8.0,sqrt,8,55
93,94,"a, e",1.000,0.955,0.955,0.954,0.2,exponential,8.0,sqrt,14,55
94,95,"a, e",1.000,0.955,0.955,0.954,0.2,exponential,8.0,sqrt,15,55
95,96,"a, e",1.000,0.955,0.954,0.954,0.2,exponential,8.0,sqrt,16,55
96,97,"a, e",1.000,0.955,0.955,0.954,0.2,exponential,8.0,sqrt,17,55
97,98,"a, e",1.000,0.955,0.955,0.954,0.2,exponential,8.0,sqrt,23,55
98,99,"a, e",1.000,0.955,0.955,0.954,0.2,exponential,8.0,sqrt,29,55
99,100,"a, e",1.000,0.955,0.955,0.954,0.2,exponential,8.0,sqrt,29,95
100,101,"a, e",1.000,0.955,0.954,0.954,0.2,exponential,8.0,sqrt,30,55
101,102,"a, sinI",1.000,0.955,0.954,0.954,0.2,exponential,,sqrt,11,55
102,103,"a, sinI",1.000,0.954,0.954,0.954,0.2,exponential,8.0,sqrt,4,95
103,104,"a, sinI",1.000,0.954,0.954,0.954,0.2,exponential,8.0,sqrt,20,55
104,105,"a, e, n",1.000,0.957,0.955,0.954,0.2,exponential,,sqrt,17,95
105,106,"a, e",1.000,0.956,0.955,0.954,0.2,exponential,,sqrt,26,55
106,107,"a, e",1.000,0.956,0.955,0.954,0.2,exponential,,sqrt,30,55
107,108,"a, sinI",1.000,0.954,0.954,0.954,0.2,exponential,,sqrt,17,55
108,109,"a, e, n",1.000,0.956,0.955,0.954,0.2,exponential,,sqrt,16,95
109,110,"a, e, n",1.000,0.950,0.963,0.954,0.2,exponential,8.0,sqrt,6,95
110,111,"a, e, n, sinI",1.000,0.950,0.963,0.954,0.2,exponential,8.0,sqrt,12,95
111,112,"a, e, n, sinI",1.000,0.950,0.963,0.954,0.2,exponential,8.0,sqrt,26,55
112,113,"a, e, n, sinI",1.000,0.950,0.963,0.954,0.2,exponential,8.0,sqrt,30,55
113,114,"a, e, n, sinI",1.000,0.957,0.955,0.954,0.2,exponential,8.0,sqrt,23,55
114,115,"a, e, n, sinI",1.000,0.957,0.955,0.954,0.2,exponential,8.0,sqrt,24,55
115,116,"a, e, n",1.000,0.957,0.955,0.953,0.2,exponential,,sqrt,6,55
116,117,"a, e, n",1.000,0.957,0.955,0.953,0.2,exponential,,sqrt,9,55
117,118,"a, e, n",1.000,0.957,0.955,0.953,0.2,exponential,,sqrt,17,55
118,119,"a, e, n",1.000,0.957,0.955,0.953,0.2,exponential,,sqrt,26,55
119,120,"a, e, n",1.000,0.957,0.955,0.953,0.2,exponential,8.0,sqrt,6,55
120,121,"a, e, n",1.000,0.957,0.955,0.953,0.2,exponential,8.0,sqrt,7,55
121,122,"a, e, n",1.000,0.957,0.955,0.953,0.2,exponential,8.0,sqrt,28,55
122,123,"a, e, n",1.000,0.957,0.955,0.953,0.2,exponential,8.0,sqrt,28,95
123,124,"a, e",1.000,0.962,0.947,0.953,0.2,exponential,,sqrt,2,55
124,125,"a, e",1.000,0.962,0.947,0.953,0.2,exponential,,sqrt,2,95
125,126,"a, e, n",1.000,0.956,0.955,0.953,0.2,exponential,8.0,sqrt,4,95
126,127,"a, e, n",1.000,0.956,0.955,0.953,0.2,exponential,8.0,sqrt,11,95
127,128,"a, e, n",1.000,0.956,0.955,0.953,0.2,exponential,8.0,sqrt,12,55
128,129,"a, e, n",1.000,0.956,0.955,0.953,0.2,exponential,8.0,sqrt,12,95
129,130,"a, e, n",1.000,0.956,0.955,0.953,0.2,exponential,8.0,sqrt,20,55
130,131,"a, e, n",1.000,0.956,0.955,0.953,0.2,exponential,8.0,sqrt,27,55
131,132,"a, e, n",1.000,0.956,0.955,0.953,0.2,exponential,8.0,sqrt,27,95
132,133,"a, e, n",1.000,0.956,0.955,0.953,0.2,exponential,8.0,sqrt,30,55
133,134,"a, e, n",1.000,0.964,0.948,0.953,0.2,exponential,,sqrt,21,55
134,135,"a, e, n",1.000,0.964,0.948,0.953,0.2,exponential,,sqrt,30,55
135,136,"a, sinI",1.000,0.954,0.954,0.953,0.2,exponential,8.0,sqrt,11,55
136,137,"a, e, n",1.000,0.964,0.948,0.953,0.2,exponential,,sqrt,5,55
137,138,"a, e, n",1.000,0.963,0.948,0.953,0.2,exponential,,sqrt,12,55
