Train Set,Train R,Train NR,Test Set,Test R,Test NR,Meth. & Params,Features,TP,FP,TN,FN,Acc.,Prec.,Rec.,F1
99,50,49,47358,91,47267,"kNN, k=11, p=2, w=2","a, e",91,6039,41228,0,0.872,0.015,1.0,0.029
99,50,49,47358,91,47267,"kNN, k=11, p=2, w=2","a, sinI",91,1587,45680,0,0.966,0.054,1.0,0.103
99,50,49,47358,91,47267,"kNN, k=11, p=2, w=2","a, n",91,1399,45868,0,0.97,0.061,1.0,0.115
99,50,49,47358,91,47267,"kNN, k=11, p=2, w=2","e, sinI",58,19053,28214,33,0.597,0.003,0.637,0.006
99,50,49,47358,91,47267,"kNN, k=11, p=2, w=2","e, n",91,5855,41412,0,0.876,0.015,1.0,0.03
99,50,49,47358,91,47267,"kNN, k=11, p=2, w=2","sinI, n",91,1567,45700,0,0.967,0.055,1.0,0.104
99,50,49,47358,91,47267,"kNN, k=11, p=2, w=2","a, e, sinI",91,6073,41194,0,0.872,0.015,1.0,0.029
99,50,49,47358,91,47267,"kNN, k=11, p=2, w=2","a, e, n",91,4818,42449,0,0.898,0.019,1.0,0.036
99,50,49,47358,91,47267,"kNN, k=11, p=2, w=2","a, sinI, n",91,1511,45756,0,0.968,0.057,1.0,0.108
99,50,49,47358,91,47267,"kNN, k=11, p=2, w=2","e, sinI, n",91,5872,41395,0,0.876,0.015,1.0,0.03
99,50,49,47358,91,47267,"kNN, k=11, p=2, w=2","a, e, sinI, n",91,4829,42438,0,0.898,0.018,1.0,0.036
99,50,49,47358,91,47267,"kNN, k=20, p=1, w=1",a,91,9343,37924,0,0.803,0.01,1.0,0.019
99,50,49,47358,91,47267,"kNN, k=20, p=1, w=1",e,41,14923,32344,50,0.684,0.003,0.451,0.005
99,50,49,47358,91,47267,"kNN, k=20, p=1, w=1",sinI,33,12293,34974,58,0.739,0.003,0.363,0.005
99,50,49,47358,91,47267,"kNN, k=20, p=1, w=1",n,91,9572,37695,0,0.798,0.009,1.0,0.019
99,50,49,47358,91,47267,"kNN, k=20, p=1, w=1","a, e",91,14233,33034,0,0.699,0.006,1.0,0.013
99,50,49,47358,91,47267,"kNN, k=20, p=1, w=1","a, sinI",91,9754,37513,0,0.794,0.009,1.0,0.018
99,50,49,47358,91,47267,"kNN, k=20, p=1, w=1","a, n",91,9465,37802,0,0.8,0.01,1.0,0.019
99,50,49,47358,91,47267,"kNN, k=20, p=1, w=1","e, sinI",40,14724,32543,51,0.688,0.003,0.44,0.005
99,50,49,47358,91,47267,"kNN, k=20, p=1, w=1","e, n",91,14172,33095,0,0.701,0.006,1.0,0.013
99,50,49,47358,91,47267,"kNN, k=20, p=1, w=1","sinI, n",91,9974,37293,0,0.789,0.009,1.0,0.018
99,50,49,47358,91,47267,"kNN, k=20, p=1, w=1","a, e, sinI",91,14233,33034,0,0.699,0.006,1.0,0.013
99,50,49,47358,91,47267,"kNN, k=20, p=1, w=1","a, e, n",91,15177,32090,0,0.68,0.006,1.0,0.012
99,50,49,47358,91,47267,"kNN, k=20, p=1, w=1","a, sinI, n",91,9738,37529,0,0.794,0.009,1.0,0.018
99,50,49,47358,91,47267,"kNN, k=20, p=1, w=1","e, sinI, n",91,14205,33062,0,0.7,0.006,1.0,0.013
99,50,49,47358,91,47267,"kNN, k=20, p=1, w=1","a, e, sinI, n",91,15175,32092,0,0.68,0.006,1.0,0.012
99,50,49,47358,91,47267,"kNN, k=20, p=1, w=2",a,91,2938,44329,0,0.938,0.03,1.0,0.058
99,50,49,47358,91,47267,"kNN, k=20, p=1, w=2",e,47,17568,29699,44,0.628,0.003,0.516,0.005
99,50,49,47358,91,47267,"kNN, k=20, p=1, w=2",sinI,57,17704,29563,34,0.625,0.003,0.626,0.006
99,50,49,47358,91,47267,"kNN, k=20, p=1, w=2",n,91,2940,44327,0,0.938,0.03,1.0,0.058
99,50,49,47358,91,47267,"kNN, k=20, p=1, w=2","a, e",91,11211,36056,0,0.763,0.008,1.0,0.016
99,50,49,47358,91,47267,"kNN, k=20, p=1, w=2","a, sinI",91,3167,44100,0,0.933,0.028,1.0,0.054
99,50,49,47358,91,47267,"kNN, k=20, p=1, w=2","a, n",91,2942,44325,0,0.938,0.03,1.0,0.058
99,50,49,47358,91,47267,"kNN, k=20, p=1, w=2","e, sinI",57,18261,29006,34,0.614,0.003,0.626,0.006
99,50,49,47358,91,47267,"kNN, k=20, p=1, w=2","e, n",91,11000,36267,0,0.768,0.008,1.0,0.016
