Train Set,Train R,Train NR,Test Set,Test R,Test NR,Meth. & Params,Features,TP,FP,TN,FN,Acc.,Prec.,Rec.,F1
14959,44,14915,47358,91,47267,NB,"a, e, n",89,27,47240,2,0.999,0.767,0.978,0.86
15336,45,15291,47358,91,47267,NB,n,89,22,47245,2,0.999,0.802,0.978,0.881
15336,45,15291,47358,91,47267,NB,"a, n",89,28,47239,2,0.999,0.761,0.978,0.856
15336,45,15291,47358,91,47267,NB,"e, n",88,21,47246,3,0.999,0.807,0.967,0.88
15336,45,15291,47358,91,47267,NB,"a, e, n",89,27,47240,2,0.999,0.767,0.978,0.86
15616,46,15570,47358,91,47267,NB,n,89,22,47245,2,0.999,0.802,0.978,0.881
15616,46,15570,47358,91,47267,NB,"a, n",89,28,47239,2,0.999,0.761,0.978,0.856
15616,46,15570,47358,91,47267,NB,"e, n",88,21,47246,3,0.999,0.807,0.967,0.88
15616,46,15570,47358,91,47267,NB,"a, e, n",89,27,47240,2,0.999,0.767,0.978,0.86
15688,47,15641,47358,91,47267,NB,n,89,21,47246,2,1.0,0.809,0.978,0.886
15688,47,15641,47358,91,47267,NB,"a, n",89,28,47239,2,0.999,0.761,0.978,0.856
15688,47,15641,47358,91,47267,NB,"e, n",88,21,47246,3,0.999,0.807,0.967,0.88
15688,47,15641,47358,91,47267,NB,"a, e, n",89,27,47240,2,0.999,0.767,0.978,0.86
15984,48,15936,47358,91,47267,NB,n,89,21,47246,2,1.0,0.809,0.978,0.886
15984,48,15936,47358,91,47267,NB,"a, n",89,27,47240,2,0.999,0.767,0.978,0.86
15984,48,15936,47358,91,47267,NB,"e, n",88,21,47246,3,0.999,0.807,0.967,0.88
15984,48,15936,47358,91,47267,NB,"a, e, n",89,27,47240,2,0.999,0.767,0.978,0.86
16011,49,15962,47358,91,47267,NB,n,89,21,47246,2,1.0,0.809,0.978,0.886
16011,49,15962,47358,91,47267,NB,"a, n",89,27,47240,2,0.999,0.767,0.978,0.86
16011,49,15962,47358,91,47267,NB,"e, n",88,21,47246,3,0.999,0.807,0.967,0.88
16011,49,15962,47358,91,47267,NB,"a, e, n",89,27,47240,2,0.999,0.767,0.978,0.86
