Train Set,Train R,Train NR,Test Set,Test R,Test NR,Meth. & Params,Features,TP,FP,TN,FN,Acc.,Prec.,Rec.,F1
15336,55,15281,47358,99,47259,"DT, d=1, s=5, f=log2","a, sinI",0,0,47259,99,0.998,0.0,0.0,0.0
15336,55,15281,47358,99,47259,"DT, d=1, s=5, f=None",n,0,0,47259,99,0.998,0.0,0.0,0.0
15336,55,15281,47358,99,47259,"DT, d=1, s=5, f=None","a, n, sinI",0,0,47259,99,0.998,0.0,0.0,0.0
15336,55,15281,47358,99,47259,"DT, d=1, s=5, f=None","a, sinI",0,0,47259,99,0.998,0.0,0.0,0.0
15336,55,15281,47358,99,47259,"DT, d=1, s=6, f=sqrt",n,0,0,47259,99,0.998,0.0,0.0,0.0
15336,55,15281,47358,99,47259,"DT, d=1, s=6, f=sqrt","a, n, sinI",0,0,47259,99,0.998,0.0,0.0,0.0
15336,55,15281,47358,99,47259,"DT, d=1, s=6, f=sqrt","a, sinI",0,0,47259,99,0.998,0.0,0.0,0.0
15336,55,15281,47358,99,47259,"DT, d=1, s=6, f=log2",n,0,0,47259,99,0.998,0.0,0.0,0.0
15336,55,15281,47358,99,47259,"DT, d=1, s=6, f=log2","a, n, sinI",0,0,47259,99,0.998,0.0,0.0,0.0
15336,55,15281,47358,99,47259,"DT, d=1, s=6, f=log2","a, sinI",0,0,47259,99,0.998,0.0,0.0,0.0
15336,55,15281,47358,99,47259,"DT, d=1, s=6, f=None",n,0,0,47259,99,0.998,0.0,0.0,0.0
